t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,degradation_rate,total_target,total_target_ub,total_naked_ternary,total_ternary,total_bpd_ic,PROTAC,Kd_T_binary,kon_T_binary,kub,kde_ub,kdeg_UPS,kdeg_Ternary,alpha
14.204081632653061,0.0005,0.0,13.309930105661422,0.012645722249152221,0.026408322576325995,99.39321269138391,-7.407163348063987e-15,5.3239720422645687e-14,1.4732230443826016e-16,5.058288899660889e-17,1.0563329030530399e-16,4.868379680354911e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
14.693877551020408,0.0005,0.0,12.434786808578338,0.01181340150220199,0.02467014619483144,99.39321269138391,-6.893656649065338e-15,4.973914723431335e-14,1.3762492782057715e-16,4.725360600880796e-17,9.868058477932575e-17,4.867808976340987e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
15.183673469387754,0.0005,0.0,11.620312138495878,0.011038887317275826,0.02305269072598436,99.39321269138391,-6.4157695194924436e-15,4.648124855398351e-14,1.286010590890371e-16,4.4155549269103305e-17,9.221076290393744e-17,4.867277989451556e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
15.673469387755102,0.0005,0.0,10.862297950349783,0.010318155763762788,0.02154755267026418,99.39321269138391,-5.971028451899803e-15,4.344919180139914e-14,1.2020381475806412e-16,4.127262305505115e-17,8.619021068105672e-17,4.866783944150441e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
16.163265306122447,0.0005,0.0,10.156828318462487,0.009647464261203949,0.020146916105650996,99.39321269138391,-5.557132083633042e-15,4.0627313273849956e-14,1.1238958945566627e-16,3.85898570448158e-17,8.058766442260399e-17,4.866324260420937e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
16.653061224489797,0.0005,0.0,9.500259183359471,0.009023331724475238,0.0188435112209068,99.39321269138391,-5.1719391556218925e-15,3.800103673343789e-14,1.05117824580151e-16,3.609332689790095e-17,7.537404488362721e-17,4.865896539772033e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
17.142857142857142,0.0005,0.0,8.889199466230512,0.00844252017453165,0.01763057590987221,99.39321269138391,-4.81345734616121e-15,3.5556797864922045e-14,9.835079403417223e-17,3.37700806981266e-17,7.052230363948885e-17,4.865498552303203e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
17.632653061224488,0.0005,0.0,8.32049340939695,0.007902017575144063,0.01650181992641752,99.39321269138391,-4.479832835958759e-15,3.32819736375878e-14,9.205340424460132e-17,3.1608070300576256e-17,6.600727970567008e-17,4.865128224655822e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
18.122448979591837,0.0005,0.0,7.791204264731023,0.007399022003493122,0.015451391825258742,99.39321269138391,-4.169340674395663e-15,3.116481705892409e-14,8.619300972470827e-17,2.959608801397249e-17,6.180556730103497e-17,4.864783628919002e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
18.612244897959183,0.0005,0.0,7.298599075873809,0.00693092690557515,0.014473848168502395,99.39321269138391,-3.880375796419942e-15,2.9194396303495235e-14,8.073924127681143e-17,2.77237076223006e-17,5.789539267400958e-17,4.864462972313291e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
19.10204081632653,0.0005,0.0,6.840134506001327,0.0064953073844204266,0.013564124889289179,99.39321269138391,-3.611444660548085e-15,2.736053802400531e-14,7.566384622936318e-17,2.598122953768171e-17,5.4256499557156723e-17,4.864164587611953e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
19.591836734693878,0.0005,0.0,6.413443684063186,0.006089907490059992,0.012717510747633267,99.39321269138391,-3.3611574910364268e-15,2.5653774736252742e-14,7.094054034639113e-17,2.435962996023997e-17,5.087004299053307e-17,4.863886924274338e-15,ACBI1,9.26,36000.0,360,180,360,360,26.0
