,t,degradation,Ternary,all_Ternary,Dmax,PROTAC
279,3.916317991631799,1.892415167439453e-08,7.29487982805717e-10,1.9148050298167906e-09,100.0,ACBI1
280,4.01673640167364,1.064825678838838e-08,4.1046890395333354e-10,1.0774240688093392e-09,100.0,ACBI1
281,4.117154811715481,5.991535437687038e-09,2.30961703240898e-10,6.062424536093624e-10,100.0,ACBI1
282,4.2175732217573225,3.37132337721438e-09,1.299577691071568e-10,3.411211130107225e-10,100.0,ACBI1
283,4.317991631799163,1.8970111797215575e-09,7.312575285599146e-11,1.9194646293020255e-10,100.0,ACBI1
284,4.418410041841004,1.067432114924016e-09,4.1147241440047896e-11,1.0800664807248688e-10,100.0,ACBI1
285,4.518828451882845,6.00635667710254e-10,2.3153229597684598e-11,6.07744926119084e-11,100.0,ACBI1
286,4.619246861924686,3.379715494661255e-10,1.3028085581572863e-11,3.4197185648942435e-11,100.0,ACBI1
287,4.7196652719665275,1.9017436150472915e-10,7.330817818891305e-12,1.9242530787929874e-11,100.0,ACBI1
288,4.820083682008368,1.0700924471983957e-10,4.124979160026217e-12,1.0827583012883831e-11,100.0,ACBI1
289,4.920502092050209,6.021330092918039e-11,2.321094893619102e-12,6.092599905712458e-12,100.0,ACBI1
290,5.02092050209205,3.3881508759858685e-11,1.3060602185406435e-12,3.4282537892831763e-12,100.0,ACBI1
291,5.121338912133891,1.90648120053048e-11,7.349080204947911e-13,1.929046739399989e-12,100.0,ACBI1
292,5.2217573221757325,1.0727630439832647e-11,4.1352737435561343e-13,1.0854605078554711e-12,100.0,ACBI1
293,5.322175732217573,6.036324604921923e-12,2.3268749596024397e-13,6.107771896121774e-13,100.0,ACBI1
294,5.422594142259414,3.396600639080108e-12,1.3093174227908127e-13,3.4368035656675985e-13,100.0,ACBI1
295,5.523012552301255,1.9112356754759735e-12,7.367407696295385e-14,1.9338574893767585e-13,100.0,ACBI1
296,5.623430962343096,1.0754365472568107e-12,4.145579530982736e-14,1.0881656553130878e-13,100.0,ACBI1
297,5.7238493723849375,6.05139525369539e-13,2.33268437469376e-14,6.123020924472542e-14,100.0,ACBI1
298,5.824267782426778,3.4050595973792405e-13,1.3125781715972182e-14,3.445362646093424e-14,100.0,ACBI1
299,5.924686192468619,1.9160040259975159e-13,7.385788675042181e-15,1.9386822791640044e-14,100.0,ACBI1
300,6.02510460251046,1.0781163302277737e-13,4.1559095253094475e-15,1.0908771567960278e-14,100.0,ACBI1
301,6.125523012552301,6.066482305222825e-14,2.338500112698438e-15,6.138286549723949e-15,100.0,ACBI1
302,6.2259414225941425,3.4135566591465746e-14,1.3158536084815244e-15,3.4539602809886405e-15,100.0,ACBI1
303,6.326359832635983,1.9207775658282846e-14,7.404189657474149e-16,1.943512319682306e-15,100.0,ACBI1
304,6.426778242677824,1.0808071945809156e-14,4.1662822360114353e-16,1.0935998708228713e-15,100.0,ACBI1
305,6.527196652719665,6.081586441565514e-15,2.3443224365366173e-16,6.153569462010318e-16,100.0,ACBI1
