,t,initial_BPD_ec_conc,initial_BPD_ic_conc,degradation,Ternary,all_Ternary,Dmax,PROTAC,Kd_T_binary,alpha
0,6.0,0.1,0.0,99.99426249853181,0.2906990724082252,0.2985486913967975,0.009451502046575744,ACBI1,10.0,0.5124088035134939
0,6.0,0.1,0.0,99.98917079158608,0.3404975804026595,0.35133536388320413,0.01705002781878795,ACBI1,10.0,0.6033623976290593
0,6.0,0.1,0.0,99.97956990846899,0.3984454980122554,0.4133974414772372,0.03180116502520258,ACBI1,10.0,0.7104604377920294
0,6.0,0.1,0.0,99.96152076496661,0.4657185506905243,0.4863271730635857,0.058402745605945494,ACBI1,10.0,0.8365685956749984
0,6.0,0.1,0.0,99.92771849143521,0.5435849152957484,0.5719575406568583,0.10561360505348949,ACBI1,10.0,0.9850612054411155
0,6.0,0.1,0.0,99.8647131183484,0.6333599638611871,0.6723646669358891,0.16985031169490794,ACBI1,10.0,1.1599115523601087
0,6.0,0.1,0.0,99.74796098736886,0.7363094419301759,0.7898284243335617,0.3067053820174137,ACBI1,10.0,1.3657981878354069
0,6.0,0.1,0.0,99.53318531979768,0.8534552506196512,0.926700056193378,0.6180347832890787,ACBI1,10.0,1.6082301155625904
0,6.0,0.1,0.0,99.14170996019544,0.9851998313353519,1.0850749655927079,1.10685364660279,ACBI1,10.0,1.8936941984829694
0,6.0,0.1,0.0,98.43659777683405,1.1306231046486,1.2660782540351858,1.7596469768281997,ACBI1,10.0,2.229828730768157
0,6.0,0.1,0.0,97.18645078827961,1.2862231973137768,1.468428413406001,3.4204619602680175,ACBI1,10.0,2.6256278191813047
0,6.0,0.1,0.0,95.0172065447023,1.4438186594355646,1.6857828347669417,5.880596100020263,ACBI1,10.0,3.091682042541392
0,6.0,0.1,0.0,91.36527457073369,1.5874949537187357,1.902385874706381,10.038436588077726,ACBI1,10.0,3.64046182872687
0,6.0,0.1,0.0,85.47820038062567,1.6903503507588453,2.0873692146870733,17.725048606992633,ACBI1,10.0,4.2866511316679
0,6.0,0.1,0.0,76.5667591902267,1.7141660369458105,2.19100790352049,26.479785966697065,ACBI1,10.0,5.047540336676421
0,6.0,0.1,0.0,64.25179498423758,1.6188931888347797,2.152225251916269,37.4168828416577,ACBI1,10.0,5.943488907263226
0,6.0,0.1,0.0,49.29904399889313,1.3888884776966666,1.930488090237523,51.333165516914825,ACBI1,10.0,6.99847015269639
0,6.0,0.1,0.0,34.07596706588379,1.0659619694627782,1.5574066678705005,65.75341051315502,ACBI1,10.0,8.240712692897953
0,6.0,0.1,0.0,21.642016070209284,0.746247496050701,1.1521698379630418,77.70196571704405,ACBI1,10.0,9.703455784651036
0,6.0,0.1,0.0,13.554453735121768,0.5113362092881601,0.8384744370526371,85.57718606856794,ACBI1,10.0,11.42583871972924
0,6.0,0.1,0.0,8.964823518378523,0.3672199769058541,0.642371274780844,89.41170595123256,ACBI1,10.0,13.453948092984373
0,6.0,0.1,0.0,6.263561207567735,0.2765235347292804,0.5178625167983201,92.56070515810173,ACBI1,10.0,15.842050962627892
0,6.0,0.1,0.0,4.515259502239093,0.21331935195053245,0.42870137580462103,94.67203683474817,ACBI1,10.0,18.654046898944813
0,6.0,0.1,0.0,3.3363210619925936,0.16756721818938036,0.36171241251382796,95.94763508492893,ACBI1,10.0,21.96517777457714
0,6.0,0.1,0.0,2.528258295161492,0.13419300980798424,0.31097616258085636,96.81940285163051,ACBI1,10.0,25.864041046024628
0,6.0,0.1,0.0,1.9655694615323072,0.10967140600480281,0.2723222322628476,97.52441602882527,ACBI1,10.0,30.45496039666474
0,6.0,0.1,0.0,1.566898813382216,0.09148225635145583,0.24264106793902446,97.98687638370185,ACBI1,10.0,35.86077717368055
0,6.0,0.1,0.0,1.2793581297028136,0.07784390573579933,0.21964617011617024,98.34115843165438,ACBI1,10.0,42.22613731066302
0,6.0,0.1,0.0,1.0683014948873673,0.06750157798640427,0.20166688763851012,98.4702091087988,ACBI1,10.0,49.721361685591305
